employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate,termreason
00-66581473,Daniel,Coleman,Female,Michigan,Detroit,3/10/2017,HR,HR Coordinator,Bachelor,59213,Excellent,No,1/13/1999,9/6/2017,Voluntary
00-12601580,Linda,Dominguez,Male,Michigan,Warren,6/30/2023,Sales,Sales Consultant,PhD,89623,Satisfactory,No,6/4/1964,12/27/2023,Involuntary
00-40094589,Brent,Wright,Male,Michigan,Detroit,11/26/2022,Operations,Inventory Specialist,Bachelor,68405,Good,Yes,1/12/1993,5/25/2023,Involuntary
00-14164775,David,Anderson,Male,New York,New York City,6/29/2024,IT,Software Developer,Bachelor,93141,Satisfactory,No,11/19/1985,12/26/2024,Voluntary
00-12735359,Elizabeth,Travis,Male,New York,Buffalo,8/20/2022,IT,IT Support Specialist,Bachelor,69061,Satisfactory,No,3/2/1993,2/16/2023,Voluntary
00-73560289,Logan,Fischer,Male,New York,Buffalo,6/21/2022,Operations,Logistics Coordinator,Bachelor,69079,Good,Yes,10/20/1992,12/18/2022,Voluntary
00-72415804,Cheyenne,Ball,Male,New York,Buffalo,7/16/2022,Sales,Sales Consultant,PhD,85637,Satisfactory,No,7/23/1961,1/12/2023,Voluntary
00-91321540,Ronald,Meadows,Female,Illinois,Chicago,6/23/2021,Operations,Inventory Specialist,Bachelor,58503,Satisfactory,No,8/18/1977,12/20/2021,Involuntary
00-25372341,Phyllis,Manning,Male,New York,Rochester,7/4/2023,IT,IT Support Specialist,High School,55800,Satisfactory,Yes,2/16/1984,12/31/2023,Voluntary
00-24508768,Shannon,Walton,Male,New York,New York City,11/23/2021,Customer Service,Customer Service Representative,Bachelor,71615,Excellent,No,10/3/1983,2/27/2023,Involuntary
00-60372847,Dana,Cannon,Female,New York,Buffalo,7/22/2018,IT,Software Developer,Bachelor,85197,Satisfactory,No,12/30/1986,7/6/2020,Involuntary
00-20200074,Todd,Allen,Male,New York,Buffalo,6/20/2021,Finance,Finance Manager,PhD,148358,Good,No,8/14/1969,12/17/2021,Voluntary
00-23676961,Chris,Mitchell,Male,Michigan,Detroit,4/16/2022,Operations,Logistics Coordinator,Bachelor,71580,Good,Yes,12/14/1981,10/13/2022,Involuntary
00-90585882,Matthew,Orozco,Male,New York,Buffalo,2/1/2023,Operations,Inventory Specialist,Bachelor,67871,Satisfactory,No,3/21/1984,7/31/2023,Involuntary
00-15512205,Devon,Hall,Male,New York,Rochester,9/27/2018,Customer Service,Customer Service Representative,High School,61788,Excellent,No,9/17/1997,12/22/2020,Involuntary
00-59737181,Eric,Lewis,Male,Michigan,Grand Rapids,6/10/2016,IT,System Administrator,Master,85577,Good,No,3/17/1968,2/4/2019,Voluntary
00-11698142,Rick,Daniels,Female,Pennsylvania,Pittsburgh,6/11/2023,Operations,Logistics Coordinator,Bachelor,53322,Good,No,12/21/1989,12/8/2023,Voluntary
00-68186525,Bryan,Wall,Female,New York,Buffalo,5/31/2024,Operations,Logistics Coordinator,Bachelor,52451,Good,No,10/1/1972,11/27/2024,Voluntary
00-71705170,Rebecca,Silva,Male,New York,Rochester,9/28/2022,Marketing,Content Creator,Bachelor,67245,Satisfactory,No,11/11/1970,3/27/2023,Involuntary
00-80027662,Andrew,Gilmore,Male,North Carolina,Charlotte,8/11/2024,Customer Service,Support Specialist,High School,63150,Needs Improvement,No,11/11/1971,2/7/2025,Voluntary
00-82232344,Omar,Smith,Female,New York,Rochester,5/17/2023,HR,Recruiter,Bachelor,82073,Satisfactory,Yes,7/3/1963,11/13/2023,Voluntary
00-89520597,Kenneth,Price,Female,New York,New York City,12/13/2017,Operations,Logistics Coordinator,Bachelor,61035,Good,No,7/18/1999,6/11/2018,Involuntary
00-21631697,Stephanie,Barnes,Male,Pennsylvania,Allentown,10/18/2017,IT,System Administrator,Bachelor,98716,Excellent,No,9/26/1969,3/6/2021,Involuntary
00-72372114,Jessica,Marsh,Female,New York,Buffalo,12/14/2020,Operations,Inventory Specialist,Bachelor,53622,Needs Improvement,Yes,9/16/1996,6/12/2021,Involuntary
00-55150390,Jeffrey,Robinson,Male,New York,Rochester,6/19/2015,Sales,Sales Consultant,Master,96500,Good,No,6/28/1985,3/9/2020,Voluntary
00-75437844,Todd,Price,Male,New York,Rochester,9/17/2017,IT,Software Developer,Bachelor,111574,Satisfactory,No,2/15/1991,11/14/2023,Involuntary
00-47535126,Erin,Powell,Male,Michigan,Warren,3/6/2023,Sales,Sales Specialist,Master,87976,Satisfactory,No,3/2/1965,9/2/2023,Voluntary
00-84597009,Mary,Calhoun,Female,Michigan,Detroit,8/30/2015,Sales,Sales Representative,Bachelor,69108,Satisfactory,Yes,1/25/1983,3/27/2021,Involuntary
00-42394260,Amanda,Meadows,Male,New York,Buffalo,8/18/2022,Sales,Sales Specialist,Master,75615,Good,No,9/7/2001,2/14/2023,Voluntary
00-42255732,Anne,Johnson,Male,New York,Rochester,9/7/2022,Marketing,Content Creator,High School,58776,Needs Improvement,No,12/27/1996,3/6/2023,Voluntary
00-75876924,Roy,Camacho,Male,New York,Rochester,3/12/2019,Sales,Sales Specialist,Master,77477,Satisfactory,Yes,2/2/1962,9/8/2019,Voluntary
00-49491631,Brent,Gray,Female,New York,New York City,3/24/2017,Sales,Sales Representative,Bachelor,60069,Needs Improvement,No,7/5/1998,3/20/2024,Involuntary
00-51098277,Shawn,Rogers,Female,Michigan,Grand Rapids,12/8/2022,Marketing,SEO Specialist,High School,64559,Satisfactory,No,2/7/1971,6/6/2023,Involuntary
00-84285882,Nicholas,Walton,Female,Michigan,Grand Rapids,11/20/2019,IT,IT Support Specialist,High School,58096,Good,No,1/21/1974,5/18/2020,Involuntary
00-83871890,Robert,Conley,Male,New York,Buffalo,7/2/2018,Finance,Financial Analyst,PhD,86705,Excellent,Yes,7/9/1980,7/29/2023,Voluntary
00-46361787,Andrew,Ryan,Male,New York,New York City,5/16/2017,Sales,Sales Manager,PhD,107820,Good,Yes,2/8/1973,4/21/2023,Voluntary
00-35848226,Jeffrey,Jones,Male,New York,New York City,9/11/2017,Operations,Inventory Specialist,Bachelor,70035,Satisfactory,No,2/24/1968,6/20/2018,Involuntary
00-34850391,Billy,Johnson,Female,New York,Rochester,4/7/2017,Operations,Logistics Coordinator,Bachelor,60933,Good,No,9/13/1983,10/2/2024,Voluntary
00-47111151,James,Smith,Male,New York,Buffalo,3/1/2022,Operations,Inventory Specialist,High School,59464,Good,Yes,4/4/1985,8/28/2022,Voluntary
00-47983442,John,Wells,Female,New York,Buffalo,2/14/2024,Sales,Sales Representative,Bachelor,54980,Satisfactory,Yes,10/9/1981,8/12/2024,Involuntary
00-40532273,Anne,Robinson,Female,New York,Buffalo,9/29/2018,Operations,Inventory Specialist,Bachelor,58468,Satisfactory,No,5/16/1984,10/26/2022,Voluntary
00-81690398,Jonathan,Wood,Female,New York,New York City,8/23/2016,Sales,Sales Representative,Bachelor,65648,Good,No,6/16/1985,3/27/2019,Voluntary
00-84270583,Catherine,Adkins,Female,New York,Buffalo,2/14/2017,Operations,Logistics Coordinator,Bachelor,58454,Good,No,7/22/1998,12/27/2021,Involuntary
00-75884623,Kimberly,Martin,Female,New York,New York City,4/30/2016,Operations,Inventory Specialist,Bachelor,61378,Good,No,6/28/1961,7/19/2021,Voluntary
00-48163378,Daniel,Johnson,Male,Michigan,Warren,5/2/2019,Sales,Sales Specialist,Master,61552,Needs Improvement,Yes,5/2/1995,10/29/2019,Involuntary
00-34744872,Barbara,Odonnell,Female,New York,New York City,5/25/2024,Sales,Sales Consultant,PhD,85004,Satisfactory,Yes,3/20/1988,11/21/2024,Voluntary
00-74119726,Randy,Espinoza,Male,New York,New York City,1/30/2016,Operations,Logistics Coordinator,Bachelor,65120,Good,No,3/19/1997,10/26/2019,Involuntary
00-76001106,Brittany,Rivas,Female,Pennsylvania,Allentown,4/4/2016,Operations,Operations Manager,Bachelor,87810,Excellent,No,4/9/1997,11/22/2016,Voluntary
00-17195288,Curtis,Barton,Female,New York,New York City,11/27/2017,Finance,Accountant,Bachelor,61306,Excellent,No,10/8/1999,10/3/2020,Voluntary
00-21432787,Gabrielle,Trujillo,Male,New York,Buffalo,11/5/2024,Operations,Operations Analyst,Bachelor,88691,Satisfactory,No,6/9/1991,5/4/2025,Voluntary
00-65857931,Tonya,Patton,Female,Florida,Miami,5/15/2021,Operations,Inventory Specialist,Bachelor,59241,Good,No,8/29/1971,11/11/2021,Involuntary
00-80138498,Amanda,Stanley,Male,New York,Buffalo,1/27/2018,IT,Software Developer,Bachelor,97856,Needs Improvement,Yes,7/22/1973,12/2/2021,Involuntary
00-88990506,William,Peterson,Female,New York,New York City,11/25/2024,Customer Service,Customer Service Representative,Bachelor,60339,Good,Yes,11/13/1981,5/24/2025,Voluntary
00-93352876,Robert,Henry,Male,New York,Rochester,6/17/2016,Operations,Inventory Specialist,Bachelor,62373,Good,No,9/8/1997,12/14/2016,Involuntary
00-37888820,Susan,Reid,Male,Illinois,Naperville,11/18/2022,Customer Service,Help Desk Technician,High School,62881,Satisfactory,No,8/10/1978,5/17/2023,Voluntary
00-20896797,Steve,Hernandez,Female,New York,Rochester,3/10/2017,Finance,Financial Analyst,Bachelor,66674,Satisfactory,No,10/16/1994,9/6/2017,Voluntary
00-20075036,Jessica,Sheppard,Male,New York,Buffalo,4/15/2017,Sales,Sales Consultant,Master,90817,Good,Yes,3/11/1981,10/12/2017,Involuntary
00-89699989,Christina,Gillespie,Male,North Carolina,Greensboro,10/28/2019,Sales,Sales Consultant,Master,86594,Excellent,No,2/5/1991,4/25/2020,Voluntary
00-48668783,Timothy,Graham,Male,New York,Buffalo,10/11/2022,IT,IT Support Specialist,Bachelor,65151,Good,Yes,12/19/1996,4/9/2023,Involuntary
00-70939053,Brittany,Morris,Male,New York,Rochester,4/5/2016,Sales,Sales Representative,Bachelor,72446,Excellent,Yes,6/25/1986,11/8/2020,Voluntary
00-93893865,Mariah,Miller,Female,Pennsylvania,Philadelphia,12/9/2021,Sales,Sales Representative,Bachelor,69291,Good,No,2/3/1971,6/7/2022,Voluntary
00-25405014,Shannon,Christensen,Female,Michigan,Grand Rapids,8/9/2020,IT,IT Support Specialist,High School,63514,Satisfactory,No,11/29/1972,2/5/2021,Involuntary
00-45652586,Cheryl,Gray,Male,New York,Buffalo,1/12/2023,Operations,Inventory Specialist,Bachelor,62037,Good,No,8/30/1975,7/11/2023,Voluntary
00-32269779,Troy,Nguyen,Male,New York,Rochester,7/9/2023,Finance,Accountant,Bachelor,65570,Good,Yes,1/2/1999,1/5/2024,Voluntary
00-86397676,Jason,Salinas,Female,New York,Buffalo,5/12/2024,IT,IT Support Specialist,Bachelor,54990,Good,No,2/28/1974,11/8/2024,Voluntary
00-72907576,Joshua,Carlson,Male,Michigan,Grand Rapids,12/8/2022,HR,HR Assistant,High School,60561,Satisfactory,Yes,4/16/1971,6/6/2023,Involuntary
00-46540265,Joshua,Smith,Female,North Carolina,Greensboro,3/16/2019,Customer Service,Help Desk Technician,High School,58348,Needs Improvement,No,6/5/1989,9/12/2019,Voluntary
00-20796722,Christopher,Cortez,Female,New York,Buffalo,7/9/2021,Marketing,Marketing Manager,Bachelor,103680,Excellent,No,8/4/1981,1/5/2022,Voluntary
00-53261270,Angela,Allen,Male,New York,Buffalo,7/4/2021,IT,System Administrator,Master,70050,Good,Yes,10/28/1997,12/31/2021,Involuntary
00-40725714,Debbie,Henry,Male,New York,Buffalo,11/3/2024,Operations,Logistics Coordinator,Bachelor,71747,Good,No,11/17/1981,5/2/2025,Voluntary
00-12784407,Andre,Phillips,Male,New York,Rochester,6/6/2024,Operations,Logistics Coordinator,Bachelor,66839,Good,Yes,5/7/1985,12/3/2024,Voluntary
00-46173157,Heather,Torres,Male,New York,New York City,8/14/2021,Finance,Financial Analyst,Master,91197,Satisfactory,No,7/7/1989,11/29/2022,Involuntary
00-79654147,Miguel,Tran,Female,Ohio,Columbus,5/14/2022,Customer Service,Help Desk Technician,High School,65254,Good,No,8/22/1959,11/10/2022,Voluntary
00-88561612,Ronald,Reese,Female,New York,Buffalo,5/9/2019,Operations,Inventory Specialist,Bachelor,62346,Good,No,11/6/1977,5/15/2021,Involuntary
00-73083727,Michael,Chavez,Female,New York,Rochester,4/30/2018,IT,IT Support Specialist,Bachelor,52596,Good,Yes,1/26/1970,7/24/2021,Involuntary
00-99943797,John,Martinez,Male,Ohio,Cleveland,3/15/2016,Operations,Inventory Specialist,Bachelor,59173,Good,No,8/22/1996,12/1/2020,Involuntary
00-65250068,Leslie,Newton,Male,New York,New York City,10/24/2022,Marketing,SEO Specialist,Bachelor,87923,Excellent,No,1/10/1981,4/22/2023,Involuntary
00-63747791,Hannah,Lee,Female,New York,Rochester,10/14/2023,Marketing,Content Creator,High School,58938,Good,Yes,2/3/1966,4/11/2024,Voluntary
00-71045700,Todd,Hardy,Male,New York,Rochester,10/22/2016,Operations,Logistics Coordinator,Bachelor,67006,Satisfactory,No,2/22/1996,9/21/2020,Involuntary
00-25558733,Alicia,Campbell,Male,New York,Rochester,2/9/2024,Customer Service,Support Specialist,High School,58429,Good,No,3/10/1986,8/7/2024,Involuntary
00-79067939,Marissa,Phillips,Male,New York,New York City,5/21/2023,Operations,Inventory Specialist,High School,62926,Good,Yes,2/20/1994,11/17/2023,Involuntary
00-82825679,Harry,Smith,Male,Florida,Orlando,7/27/2019,IT,System Administrator,Master,76628,Excellent,No,9/29/1991,1/23/2020,Involuntary
00-79583757,David,Williams,Female,Michigan,Grand Rapids,1/22/2018,Sales,Sales Consultant,Bachelor,96590,Satisfactory,No,4/4/1971,2/11/2019,Involuntary
00-69329732,Angela,Terry,Female,Michigan,Detroit,2/19/2023,Sales,Sales Representative,Bachelor,58030,Satisfactory,No,7/20/1976,8/18/2023,Involuntary
00-83715012,Dana,Mullins,Female,Virginia,Virginia Beach,2/9/2016,IT,Software Developer,Bachelor,85712,Good,Yes,4/23/1983,11/4/2021,Involuntary
00-75056916,Monique,Andrews,Female,North Carolina,Charlotte,7/1/2016,Operations,Logistics Coordinator,Bachelor,59351,Satisfactory,No,10/21/1983,1/14/2017,Voluntary
00-42117961,Timothy,Peterson,Male,North Carolina,Greensboro,1/20/2022,Sales,Sales Representative,Bachelor,62173,Good,No,11/28/1983,6/28/2024,Voluntary
00-11835355,Johnny,Hensley,Male,New York,New York City,2/14/2020,Customer Service,Help Desk Technician,Bachelor,92922,Good,Yes,6/7/1960,8/12/2020,Involuntary
00-25228493,Lynn,Morales,Female,New York,New York City,1/29/2019,Customer Service,Help Desk Technician,Bachelor,69844,Good,No,4/5/1982,10/12/2021,Involuntary
00-30665654,Barbara,Parks,Male,New York,Rochester,2/28/2019,Operations,Operations Manager,Bachelor,104716,Satisfactory,No,2/16/1992,9/7/2019,Involuntary
00-78299645,Edward,Hart,Male,New York,New York City,4/28/2022,Operations,Inventory Specialist,High School,56485,Good,No,4/30/1960,10/25/2022,Voluntary
00-74759996,Christopher,Wright,Male,New York,Rochester,8/4/2024,Sales,Sales Representative,Bachelor,63314,Good,No,8/11/1988,1/31/2025,Voluntary
00-83989546,Kathy,Obrien,Female,New York,New York City,11/3/2016,Marketing,Content Creator,High School,59376,Excellent,No,10/23/1998,1/10/2019,Voluntary
00-78214937,Christine,Rowe,Female,New York,Rochester,5/28/2023,IT,IT Support Specialist,High School,59070,Good,No,1/10/1999,11/24/2023,Voluntary
00-19369750,Shannon,Ramos,Male,Michigan,Grand Rapids,12/1/2017,IT,IT Support Specialist,High School,66477,Satisfactory,Yes,12/20/1985,11/22/2021,Involuntary
00-78147397,Brianna,Patterson,Female,New York,New York City,8/9/2017,HR,Recruiter,High School,79118,Good,Yes,12/27/1970,3/18/2023,Voluntary
00-50071487,Christine,Lynch,Female,New York,New York City,10/15/2023,Sales,Sales Representative,Bachelor,70496,Good,No,6/3/1980,4/12/2024,Voluntary
00-75718414,Cory,Farmer,Female,New York,New York City,8/31/2023,IT,Software Developer,Master,80721,Excellent,No,7/24/1970,2/27/2024,Involuntary
00-75007200,Jason,Guerrero,Male,Michigan,Warren,3/2/2018,Customer Service,Customer Service Representative,High School,57758,Good,No,2/13/1981,2/14/2019,Involuntary
00-82937948,John,Arnold,Female,New York,Rochester,3/2/2018,HR,Recruiter,High School,74845,Good,No,9/10/1979,5/20/2023,Voluntary
00-35320492,Aaron,Hayes,Female,North Carolina,Charlotte,8/18/2024,Sales,Sales Specialist,Bachelor,70272,Needs Improvement,Yes,10/29/1969,2/14/2025,Voluntary
00-61401477,Terry,Johnson,Male,Pennsylvania,Philadelphia,4/22/2017,Customer Service,Help Desk Technician,Bachelor,94948,Good,No,8/10/1973,11/3/2020,Involuntary
00-52704903,Jasmine,Warner,Female,New York,Rochester,6/26/2023,Finance,Accounts Payable Specialist,Bachelor,57867,Good,Yes,1/21/1982,12/23/2023,Voluntary
00-61167978,Charles,Hall,Male,New York,New York City,4/13/2018,Customer Service,Support Specialist,Bachelor,63386,Excellent,No,12/4/1971,10/10/2018,Voluntary
00-97512508,Kristin,Weber,Male,New York,New York City,9/13/2024,Sales,Sales Consultant,Bachelor,101616,Excellent,Yes,3/28/1977,3/12/2025,Voluntary
00-26944487,Linda,Gonzalez,Female,Pennsylvania,Pittsburgh,2/14/2019,IT,System Administrator,Master,91590,Satisfactory,Yes,7/9/1998,11/8/2020,Involuntary
00-23470708,Amy,Holland,Female,New York,New York City,12/19/2023,Customer Service,Support Specialist,High School,59229,Good,No,1/24/1991,6/16/2024,Voluntary
00-80591959,Joseph,Thomas,Female,Illinois,Aurora,1/24/2024,Sales,Sales Specialist,Bachelor,55516,Satisfactory,Yes,2/18/1999,7/22/2024,Involuntary
00-29348212,Gabriel,Parker,Male,New York,New York City,10/18/2018,Operations,Logistics Coordinator,Bachelor,62585,Excellent,No,11/25/1999,8/8/2023,Voluntary
00-20043277,Madison,Morse,Female,Michigan,Grand Rapids,6/20/2019,Customer Service,Support Specialist,Bachelor,68531,Good,No,5/14/1972,8/28/2021,Voluntary
00-93652460,David,Barker,Male,New York,Rochester,9/29/2022,IT,IT Manager,Master,140191,Good,No,1/5/1984,10/16/2024,Voluntary
00-54099326,Richard,Nelson,Male,Michigan,Grand Rapids,7/29/2023,IT,Software Developer,Bachelor,91838,Satisfactory,No,9/22/1986,1/25/2024,Voluntary
00-52501540,Troy,Miller,Male,New York,Buffalo,1/16/2022,Sales,Sales Representative,Bachelor,66249,Good,No,5/13/1979,7/15/2022,Involuntary
00-82613940,Pamela,Navarro,Female,New York,Buffalo,8/23/2015,Marketing,Content Creator,High School,60025,Good,No,6/2/1986,12/3/2016,Involuntary
00-94712997,John,Davis,Male,Michigan,Warren,9/19/2022,Customer Service,Support Specialist,Bachelor,57911,Satisfactory,Yes,12/15/1986,3/18/2023,Voluntary
00-22130508,Mary,Johnston,Female,Michigan,Detroit,1/9/2019,Sales,Sales Representative,Bachelor,53418,Good,No,12/17/1984,11/30/2019,Voluntary
00-95060193,Yvonne,Chambers,Female,New York,Rochester,4/15/2022,Finance,Financial Analyst,PhD,76707,Satisfactory,No,11/13/1960,10/12/2022,Voluntary
00-32329103,Barbara,Hines,Male,Michigan,Warren,3/10/2022,Marketing,Content Creator,High School,55542,Excellent,No,2/8/1987,9/6/2022,Involuntary
00-53536830,Thomas,Pearson,Male,New York,New York City,12/22/2023,IT,System Administrator,Master,94337,Good,No,1/2/1991,6/19/2024,Voluntary
00-60310319,Joshua,Shea,Male,New York,New York City,6/19/2019,Sales,Sales Representative,Bachelor,71468,Good,No,6/9/1976,12/16/2019,Voluntary
00-65304649,Cynthia,Vasquez,Female,New York,Rochester,2/5/2020,Marketing,Marketing Coordinator,Bachelor,69878,Excellent,No,10/25/1983,9/18/2021,Involuntary
00-33497411,Theodore,Ortiz,Female,New York,Buffalo,5/4/2016,Marketing,Content Creator,Bachelor,53046,Satisfactory,No,1/2/1971,11/11/2017,Involuntary
00-42323627,Elizabeth,Hodge,Male,New York,Buffalo,5/9/2019,Sales,Sales Representative,Bachelor,76073,Satisfactory,No,2/5/2001,11/5/2019,Voluntary
00-41163805,Robert,Simpson,Female,New York,New York City,9/15/2019,Sales,Sales Representative,Bachelor,63025,Good,No,5/23/1987,12/19/2020,Involuntary
00-44269370,Sierra,Cervantes,Female,New York,Buffalo,8/2/2022,Operations,Inventory Specialist,Bachelor,57678,Good,No,12/11/2003,1/29/2023,Voluntary
00-83363160,Benjamin,Miller,Male,New York,Buffalo,4/9/2017,Operations,Inventory Specialist,High School,60074,Good,No,6/25/1996,5/21/2021,Voluntary
00-88862539,Marcus,Cordova,Male,Michigan,Grand Rapids,6/6/2017,IT,IT Support Specialist,Bachelor,68033,Good,No,12/10/1995,6/18/2018,Voluntary
00-43567615,Michelle,Bryan,Female,North Carolina,Charlotte,1/1/2019,Customer Service,Customer Service Representative,Bachelor,62548,Excellent,No,5/7/2000,6/30/2019,Voluntary
00-61632653,Diane,Daniels,Male,New York,New York City,6/10/2023,Operations,Inventory Specialist,Bachelor,70550,Good,No,6/27/1963,12/7/2023,Voluntary
